objid,anomaly_score,is_anomaly,ra,dec
12376400000000004328,-0.007224965804207839,True,57.93988341142239,-0.3710598681528623
12376400000000000990,-0.0067567680962372645,True,353.01920297330514,-3.0109418228828133
12376400000000004809,-0.0063303443115089175,True,129.86902045807216,20.87673986236573
12376400000000006791,-0.006066498691238209,True,305.5417127020651,8.297387064651945
12376400000000003039,-0.005223034943314109,True,298.83904499374324,17.504852515370935
12376400000000003917,-0.00443259294791698,True,213.5057699740762,5.514801723233182
12376400000000003808,-0.004078823192908199,True,41.15528920656444,-11.569368505312829
12376400000000005903,-0.0036867356050033218,True,304.62096104406027,6.938202216162026
12376400000000002127,-0.0034302630330401707,True,298.35876061443633,0.3627680219494209
12376400000000004198,-0.003343891192741588,True,243.8560259957249,44.71841830143168
12376400000000006365,-0.0029708026701369405,True,192.2083878402665,14.152845866527526
12376400000000000778,-0.0026573018750003508,True,330.20563232024,43.95812913604772
12376400000000003878,-0.0026530540512672562,True,243.83995458641496,46.73773964746149
12376400000000003567,-0.0025098831673351363,True,292.7500129137768,13.808191242445275
12376400000000004918,-0.0019285961234254412,True,251.41822284191372,31.82925861482466
12376400000000006607,-0.0012867763846264868,True,297.91729004243274,22.246399894517587
12376400000000001338,-0.0012370072297092083,True,218.9911592144199,67.58732033955954
12376400000000001338,-0.0012370072297092083,True,170.08121748863655,51.74316426095021
12376400000000001338,-0.0012370072297092083,True,218.9911592144199,67.58732033955954
12376400000000001338,-0.0012370072297092083,True,170.08121748863655,51.74316426095021
12376400000000004481,-0.0005389932117790819,True,124.69144177120484,20.61039991407059
12376400000000004598,-1.889109825514712e-05,True,253.15759025228888,37.93132782275645
12376400000000000928,4.407922926208396e-05,False,211.19577332129444,40.31154850227861
12376400000000005671,8.885202130048953e-05,False,313.1960070670635,3.381625034210515
12376400000000000858,0.000708507405490777,False,184.1855638950896,14.149023907009742
12376400000000005775,0.0008724382758982241,False,306.135600107194,7.997441509949837
12376400000000001472,0.001073757734829206,False,54.63127266221156,1.2890577085649682
12376400000000003518,0.0013008891164878467,False,257.44904720223894,48.34580619413808
12376400000000004607,0.001428932433445107,False,304.19106013150736,7.033853326107785
12376400000000001936,0.0015613404181766821,False,49.02954434486252,-5.950678444038678
12376400000000001498,0.0016108344150611575,False,181.0848524153,42.31912751704149
12376400000000000191,0.0017954210244539581,False,194.9795093516684,-4.449107372586042
12376400000000004338,0.002215809518016698,False,171.96727583353777,45.20020849792657
12376400000000005143,0.002728177949052002,False,289.9749518857479,14.93470731981073
12376400000000001918,0.0030840595599437304,False,249.08308142971592,36.376039326587694
12376400000000000530,0.003140889241738498,False,291.4082608228088,14.113482130332912
12376400000000006390,0.0033823411103165446,False,248.17549253732096,39.9705116083064
12376400000000006823,0.0037700856649102166,False,302.04234915467043,12.566021086028265
12376400000000003768,0.0038406070435308415,False,41.69629510087869,-14.050361840312352
12376400000000000238,0.0038423671523221126,False,23.52186118721108,-3.473103335576284
12376400000000002863,0.0040159496694794905,False,294.4508222069445,11.800969387571271
12376400000000000378,0.00552456040961391,False,213.9567003763376,-24.894288644690683
12376400000000003628,0.005724103967829519,False,148.4293978804816,-0.407060698355167
12376400000000002775,0.006354391682988458,False,309.03599413827214,1.0350685704216112
12376400000000001415,0.006756764006320415,False,312.6822655366746,9.16369554090161
12376400000000006817,0.00720929037531548,False,129.68723151278004,23.7030527338532
12376400000000000538,0.007275616592758882,False,281.6687402621224,52.92120414825709
12376400000000001091,0.00729384159916624,False,118.11763466337835,19.24140284117649
12376400000000001386,0.007922170020834396,False,177.5391382102754,54.2642128723
12376400000000004728,0.008322678466664568,False,43.7953364567772,-8.732147547999787
12376400000000003688,0.00875313102735964,False,43.439119652311405,3.726339505823418
12376400000000003998,0.009330513721889644,False,248.0245430570187,43.86471635747339
12376400000000004248,0.009489766989878912,False,44.89178703046802,-11.794565833688218
12376400000000000558,0.010661186754513219,False,43.74984264920013,10.090371989066732
12376400000000004398,0.01140197540034571,False,250.34251684442955,44.80000313310622
12376400000000003948,0.012029153662953873,False,156.32370186580167,8.7181550572692
12376400000000004358,0.012628394700738954,False,247.08782362970936,31.07698169488239
12376400000000003788,0.012673899491819518,False,141.66306372625007,-2.201526382641511
12376400000000004448,0.012749684226879276,False,40.24509735397201,-10.09222704316111
12376400000000005030,0.013276996515990014,False,258.6006115960241,34.57956342522612
12376400000000004768,0.013572993191643068,False,48.03631969272153,-12.86588991577868
12376400000000004208,0.013920710991745855,False,59.86932104318933,-5.8888675315512895
12376400000000003118,0.01422459078880367,False,250.4613540249128,36.59097297996658
12376400000000004508,0.014580522681223118,False,163.31562085773407,-9.637288385678678
12376400000000003830,0.015098592323502857,False,249.57868016613685,34.13277302825501
12376400000000002031,0.01579979649211849,False,287.73449695057934,16.90161069088791
12376400000000001959,0.0161789562350666,False,309.39575909884616,7.794246022762312
12376400000000000938,0.01630265107876494,False,276.33778340815223,-24.619015715889567
12376400000000003828,0.016605862512609537,False,143.38461923348555,16.189919754430374
12376400000000003453,0.016965519845619448,False,209.17099781399472,12.452339377882902
12376400000000002446,0.01730862125346866,False,253.3708424389164,34.10487544579982
12376400000000003908,0.017360424006021224,False,159.10959084721307,-12.36065783303819
12376400000000003458,0.017462569412696527,False,172.57752742689755,50.320706420010985
12376400000000003548,0.01807427722013044,False,156.4824911943946,4.146206894169193
12376400000000004568,0.018611302977561195,False,49.77614834545571,-11.258092386061268
12376400000000005151,0.018852228691850437,False,314.4742586604059,6.812243107969097
12376400000000006766,0.018904366165052422,False,246.63054523532267,35.18195223648891
12376400000000001028,0.019263582371554122,False,259.4599305163153,-18.042122816312595
12376400000000004118,0.01943583267587501,False,254.3664651071576,39.98640100911448
12376400000000001335,0.019615843350143103,False,79.69135193947186,-24.83125147267799
12376400000000001335,0.019615843350143103,False,309.73264596562257,3.792151520554292
12376400000000001335,0.019615843350143103,False,79.69135193947186,-24.83125147267799
12376400000000001335,0.019615843350143103,False,309.73264596562257,3.792151520554292
12376400000000003638,0.019726305891987872,False,259.8229416054202,39.2313625675456
12376400000000004618,0.019792845849472163,False,177.87433760102394,45.93775632462726
12376400000000004888,0.02053478612362092,False,58.01661574180496,4.376642260532574
12376400000000001018,0.02072116669238455,False,29.14829775979629,64.49026807189821
12376400000000004868,0.020895068650313098,False,137.19418182200812,-0.6570429953551837
12376400000000004758,0.02102493424209939,False,241.53571255986608,38.2182681081943
12376400000000006490,0.02116023586043403,False,187.1856440891393,47.46630918852834
12376400000000006031,0.021246593186215468,False,301.00458214144294,10.187857724305347
12376400000000005901,0.021403824039620156,False,209.4685569242678,22.375974937850888
12376400000000004247,0.022246921581883905,False,292.28940499221073,11.230816587801154
12376400000000002391,0.02257320882907521,False,295.07966574424165,23.65500988485551
12376400000000000568,0.022648674475818642,False,110.74014678666572,50.34325913926658
12376400000000000348,0.022711325149488926,False,98.228809044639,8.428381453034746
12376400000000001383,0.022821279841683473,False,307.8923757272097,-4.404009231637364
12376400000000004731,0.02308525393414318,False,-6.980883814115342,-3.5370833342731327
12376400000000004678,0.023617019490761337,False,248.1750308583519,34.505925182009506
12376400000000003508,0.024193350084096066,False,137.18464181519363,8.949423617103129
12376400000000003318,0.024218379093124076,False,251.38136217661275,32.86629978076387
12376400000000001951,0.025198313691786822,False,287.88055717894247,17.616070068370025
12376400000000000448,0.025711934849960816,False,207.5602303613297,51.34523085438002
12376400000000005063,0.0258418853572856,False,308.4210124242246,0.7474303676527825
12376400000000004497,0.02631776761504978,False,118.32506021219903,27.74912079456956
12376400000000002693,0.026560207881417885,False,201.06820241880507,24.26244460938341
12376400000000002135,0.026963887157111177,False,292.9206702669583,14.322078071755737
12376400000000004408,0.02720521826858746,False,43.56710882769709,-4.532823571192903
12376400000000004730,0.02729763286952125,False,183.78180341794,49.26728867018571
12376400000000002292,0.027324651539917144,False,143.8285398717682,14.044752183693376
12376400000000005166,0.027485762250237133,False,259.1209510616834,38.1187749678402
12376400000000001538,0.028082073366258786,False,189.8343349767361,50.71687424642244
12376400000000001618,0.0281819103633838,False,173.20235823502566,43.35723679008895
12376400000000004308,0.028330502528553736,False,145.28674899981132,-9.95187312903052
12376400000000001668,0.02835504304240699,False,154.88920060292517,-8.996410449932736
12376400000000003708,0.028603283370407295,False,139.33355762240507,-7.47576659235988
12376400000000003648,0.028780126005654494,False,50.76747780619779,-6.741119760765482
12376400000000000748,0.028814749470591483,False,331.5220731616529,17.640436079288662
12376400000000002203,0.029331311233990798,False,7.975162591136137,-9.390304859817531
12376400000000004378,0.02958355025410553,False,182.5234065620419,45.780201614367016
12376400000000004738,0.029673074114270448,False,172.44500948335013,52.40307615433525
12376400000000002228,0.02989004736699319,False,153.13719308691867,-4.263353534735497
12376400000000003314,0.030055300019378728,False,179.02295521846986,35.3554935637361
12376400000000002207,0.030186425085534596,False,298.82988922857527,18.96396138933414
12376400000000000528,0.030230861036627088,False,102.08837492613917,-6.806150741639346
12376400000000004240,0.030372642193907895,False,56.49242758642694,-4.04581909407861
12376400000000002302,0.03067636249849881,False,245.1723816432168,47.27111335771743
12376400000000002498,0.030702952587298826,False,186.93128639991903,43.05785839712797
12376400000000000248,0.030756601734066802,False,249.1151827839816,18.50350058118276
12376400000000000318,0.03127390549035447,False,211.22214969092235,4.01764847133385
12376400000000004048,0.03129451673765982,False,41.02452936822381,-0.7586379878384104
12376400000000002492,0.031578940922604715,False,136.9142691268398,12.507861306407907
12376400000000005743,0.031934577471028236,False,306.86347869497314,13.73849998470973
12376400000000002032,0.03222765482217238,False,40.558999419577496,-3.038193800936316
12376400000000000418,0.032558257533138346,False,115.38897240354714,-8.809975060888537
12376400000000001298,0.03287023591370919,False,194.28663363813664,6.011065745768256
12376400000000004268,0.03363912725780449,False,163.26599035904263,-11.278667056150413
12376400000000002098,0.033736758873081474,False,174.305099076435,41.68826135106651
12376400000000003868,0.034086928459631904,False,146.62995763895492,-9.950497884508495
12376400000000002885,0.0341612993250221,False,190.9676973786796,11.529162238856646
12376400000000002483,0.03431604949606981,False,9.107817401172522,-8.330346307455086
12376400000000005767,0.03459442690957715,False,297.9132374760745,17.240507260494862
12376400000000006689,0.03459546270529468,False,124.43304721341778,24.763398603613137
12376400000000001617,0.03470493797216123,False,111.4647787535012,26.369946310254395
12376400000000003240,0.03473350058572766,False,40.02564587613573,-9.482649841988414
12376400000000002158,0.03496589855360133,False,244.28309525009533,30.724176717843807
12376400000000003898,0.035350959497915446,False,184.2135301913754,37.74301108034084
12376400000000000428,0.036200254078979865,False,294.632669240914,57.44142685987583
12376400000000004938,0.03642052877139634,False,188.8197377581357,39.11326307631185
12376400000000004608,0.03772102531998456,False,54.33765230387279,-7.449597278941495
12376400000000004628,0.037729467126496496,False,155.26808846316993,14.215356865102258
12376400000000002316,0.03781168935136514,False,162.32706311483588,-2.706536610754412
12376400000000005266,0.038029758865722685,False,179.17491637814084,42.24654576072504
12376400000000003478,0.03828321774597776,False,256.71569525305694,30.498321159659213
12376400000000004108,0.03894872129877369,False,136.8487359707474,4.75017314119626
12376400000000006727,0.039099636081042166,False,300.6995018149656,15.237216324442665
12376400000000004298,0.039282720120233594,False,183.28405549322645,47.24638399059836
12376400000000004698,0.04017301100764459,False,183.47974091932505,35.181674166573345
12376400000000003728,0.04053510633896196,False,50.18318598086711,3.7262412654539183
12376400000000004578,0.040630742623432914,False,182.8054875723269,48.478391955063145
12376400000000000818,0.041523732269598934,False,310.7603813617289,66.14645619018407
12376400000000006743,0.04158184785442798,False,309.8371769189308,15.366816828205508
12376400000000000429,0.041774347116550925,False,130.7253143728279,3.46553804082032
12376400000000000499,0.04185392720959402,False,343.3718608411136,34.55244230272476
12376400000000002655,0.0425014662809039,False,313.87401336794176,24.742510934102096
12376400000000002671,0.04278175391010841,False,306.41161788509925,6.369662143831315
12376400000000001158,0.04280501897160527,False,207.1379719105045,41.464386526114055
12376400000000000598,0.043799780253117926,False,287.4306484049592,39.00249493697285
12376400000000002709,0.04385325241067339,False,199.3243403383341,15.75944668150514
12376400000000000208,0.04406549425108408,False,39.926324588802885,50.79719992231219
12376400000000002402,0.04443100848276549,False,185.26566842960864,45.48749885087789
12376400000000003938,0.04458823060704775,False,183.50352086036224,46.61134890736824
12376400000000005922,0.04466027924928906,False,179.66123296146336,53.331525947182726
12376400000000000588,0.04470670297939483,False,80.1462717472714,15.97145904779871
12376400000000000358,0.04477531820645031,False,256.90049405925095,-11.04948748567282
12376400000000003089,0.045193566930144646,False,118.64190775338446,24.73747662168148
12376400000000003918,0.045484647922736765,False,242.4007645197456,32.05230742608866
12376400000000003238,0.04594263468965176,False,250.30945641925456,36.55802484598888
12376400000000002787,0.046616290583560205,False,7.349870307591367,9.86720176882912
12376400000000003718,0.04709110402451033,False,250.0531310640825,45.66241335868942
12376400000000004138,0.04805447900728488,False,189.8499871626429,45.85585367145678
12376400000000005327,0.048146377472544244,False,298.7840399455317,9.792750582200028
12376400000000002081,0.048249105176674134,False,122.8825409865848,38.73217408672853
12376400000000000328,0.0493028793612057,False,87.33461950325305,-4.453854573373345
12376400000000001518,0.04932563682747215,False,240.56495918698755,30.54354814299296
12376400000000002385,0.04935733659581931,False,115.10218838307672,23.65484470325562
12376400000000005399,0.0495545481385371,False,307.4300489377316,13.535239096932337
12376400000000001511,0.04967441036920894,False,313.0178147133389,17.004220092809767
12376400000000000460,0.05009471866712767,False,315.50526081331685,45.05524650031673
12376400000000002320,0.050751082405019354,False,50.89773845130742,-10.40689235736205
12376400000000004919,0.050953308852117796,False,313.1154322110101,24.534153872860173
12376400000000002803,0.05117571035239454,False,-3.798854008221624,5.416564013289873
12376400000000003978,0.051416334132616814,False,183.3300391686954,38.33438625220043
12376400000000002078,0.05183065133890752,False,246.73125782254093,30.80661573525084
12376400000000004599,0.051837612078910134,False,295.5908248007086,19.6341499209749
12376400000000001548,0.05199609780683234,False,159.40773373559065,10.8958185330605
12376400000000004078,0.05207833558549868,False,255.2058144537554,41.582037524721
12376400000000003798,0.05227868688670945,False,255.46575181149984,33.59544291235645
12376400000000000388,0.0525273529121455,False,120.6138262847965,20.412924225073496
12376400000000005374,0.05332506350870059,False,257.2000778552391,45.00816106120625
12376400000000001248,0.05332534366996955,False,106.66435798771812,20.10466660824857
12376400000000004178,0.05340726146733332,False,182.98608948957664,44.93940170697872
12376400000000002488,0.05403679026781705,False,57.58455814270192,-10.893039368333271
12376400000000004148,0.054315142324548815,False,140.6534336301959,6.745978449285783
12376400000000004388,0.054388043911151374,False,160.43793507374775,-12.423778960427349
12376400000000005155,0.05439685679707407,False,-5.6834391969905145,5.101881288127297
12376400000000005750,0.054469164312612506,False,256.9670424083806,31.241287416838787
12376400000000005492,0.054603348247544314,False,156.02189602382862,14.08730211751849
12376400000000004340,0.05471409897125423,False,147.712372226673,-2.704744270184282
12376400000000003125,0.05516762823631394,False,190.1763564450674,26.157654000105783
12376400000000005900,0.05527490871058416,False,135.083471847733,4.431544084510687
12376400000000004122,0.05532788848352366,False,177.3604915247786,40.29071339291073
12376400000000004878,0.05544332192868029,False,259.7582284421468,31.71533470348311
12376400000000001884,0.055657139714767045,False,145.0657398398912,10.676205279326606
12376400000000004218,0.05569886765092236,False,170.43676226058895,37.94196090709115
12376400000000003058,0.05616003024650473,False,173.96528259166254,39.96053319383817
12376400000000000258,0.05643446306845534,False,30.46579070928683,35.7933914757362
12376400000000002505,0.05663562675007949,False,127.36194565686836,20.159434499374424
12376400000000004128,0.05689351614311711,False,46.30831029572944,2.8992467690554378
12376400000000004290,0.05702387264437947,False,171.4108731373462,54.62190412419644
12376400000000001495,0.05732922370546445,False,313.23870339868364,15.363138921312636
12376400000000002568,0.0573598801717049,False,54.41772203602997,-6.929500820822717
12376400000000002938,0.05753352670437617,False,185.93255460389776,53.05716702009276
12376400000000002161,0.05755610923875265,False,115.81467383737964,25.986510866542066
12376400000000003468,0.05836685161031363,False,140.65036609598357,-2.467106987898271
12376400000000005753,0.058520102325033796,False,111.60390924303069,32.074955518984325
12376400000000001370,0.05950289550510657,False,178.6599146488479,52.532700209301495
12376400000000003778,0.05965856868974917,False,187.43362306993336,38.5324185163831
12376400000000004258,0.05974621865929286,False,174.66215098026504,48.0697408777353
12376400000000003627,0.06003607812852452,False,-0.1418909001319779,7.589412239188505
12376400000000003525,0.06058948594755176,False,213.082159676122,17.605051735262556
12376400000000000648,0.060692722578060576,False,143.8058587597004,-22.803616131403945
12376400000000004008,0.06118712866666032,False,51.31754599432551,-1.5669406413675002
12376400000000004708,0.06172570033481828,False,157.25587558419292,-10.495659605152454
12376400000000003928,0.061833487033593926,False,43.24873460902364,-9.259897438650796
12376400000000004188,0.06187267293985449,False,162.6016701563829,-7.435618229535866
12376400000000005504,0.06188555439787424,False,53.493985888341896,-13.054759296071786
12376400000000002338,0.06190530449175913,False,189.9384497818692,42.53978574538636
12376400000000004288,0.062103656231942805,False,56.22171964995502,-3.3528886814072774
12376400000000003233,0.062171149866630804,False,126.70782406238744,38.80937421936302
12376400000000004928,0.06255080325980855,False,44.33549782509882,3.8684517051324327
12376400000000002248,0.06266541866475761,False,50.007157753617626,0.4579501571458735
12376400000000004527,0.0632478198051804,False,287.32419098484473,23.87342639644255
12376400000000003231,0.0634177863878792,False,287.1357856220343,17.561768130323184
12376400000000002779,0.0636367111292967,False,-9.967215977183512,0.5099542601966274
12376400000000006128,0.06388894689070496,False,57.58309114839204,-6.957582537647928
12376400000000000218,0.0638897183904854,False,120.33132862775552,-15.111680171121264
12376400000000002669,0.06389203761542239,False,195.3084678551252,33.149147944870066
12376400000000004709,0.06408494845680462,False,195.39527158410297,13.157343060517032
12376400000000001868,0.06441014965312708,False,159.94524442483902,-6.156202498678317
12376400000000000138,0.06463521110505255,False,269.76321407472795,40.52301115139144
12376400000000004696,0.06480896948633041,False,43.689097928272965,-11.361031337040949
12376400000000000298,0.06505975486806914,False,247.57170690186152,27.132383430246435
12376400000000005377,0.06513128456224199,False,117.36404333907656,23.27418689706129
12376400000000004158,0.0652582953993503,False,253.4333736124928,38.17901348319894
12376400000000006583,0.06544543765876831,False,310.5860865442684,4.475121953369202
12376400000000003471,0.0655103425618409,False,303.7127369149356,-3.2042890415031096
12376400000000004318,0.06586177604595139,False,248.9512270941135,34.48501146943922
12376400000000004567,0.06605358220288726,False,314.18278250543244,23.806801581671813
12376400000000004908,0.06633455808356742,False,157.05307793251367,-5.296531212611348
12376400000000000508,0.0668438007180937,False,117.16014880338292,58.91490549675496
12376400000000004648,0.06717764290752548,False,47.38708343431896,-6.321090583887543
12376400000000005345,0.06724247207660544,False,116.02364560110745,25.889988906516813
12376400000000003515,0.06726082361448354,False,5.978434988032916,-7.733198711848312
12376400000000000509,0.06732833624847107,False,272.1142971271536,-4.912172032597745
12376400000000006671,0.06751356550716409,False,301.94718170191663,10.752533527644712
12376400000000000288,0.06760651144881835,False,199.177079279622,41.503246690837614
12376400000000003934,0.06761532808573101,False,253.6577120339444,45.6915337976601
12376400000000002308,0.0683427775585923,False,162.71034594529056,-5.145087523889502
12376400000000005252,0.0687917530443159,False,161.5845420420748,0.7475401562426764
12376400000000005749,0.0689228531488067,False,195.855874891884,34.21014136082209
12376400000000005967,0.06928629958747101,False,302.83658903159613,1.0829048496445424
12376400000000005741,0.06949765197380514,False,186.5642185666056,12.995526525374508
12376400000000004468,0.0695136557255922,False,149.86794600710454,1.9880677971631189
12376400000000000268,0.06960124598836814,False,53.6322000377739,39.52221038096837
12376400000000003568,0.06972152047985758,False,51.99062828955773,-3.924662375808188
12376400000000003888,0.0698246003243308,False,58.26169102038231,-14.368324580205126
12376400000000003528,0.06993809490361125,False,54.65737024699207,-11.53838317100461
12376400000000006271,0.0702169444505032,False,310.72546272592103,9.937333927620417
12376400000000006127,0.07051414234930725,False,300.0191664129465,-0.4385026407498458
12376400000000003530,0.07082703228068332,False,170.19796247848194,49.95428275759761
12376400000000003818,0.07100788069506214,False,170.21930550540637,40.74598903803072
12376400000000003491,0.07101653975613942,False,-9.247060444939894,9.479795631730456
12376400000000000338,0.07161585476773119,False,42.312604141347926,26.24348734203044
12376400000000003079,0.07184064162322151,False,290.8964217291192,14.938199862570098
12376400000000000548,0.0727782030350419,False,161.54467926921404,-1.6462287912061235
12376400000000004658,0.07277922077135701,False,183.98609049950431,38.53214501630285
12376400000000005703,0.0729015073661286,False,313.9369322048065,24.02950688990301
12376400000000003990,0.07311376577976308,False,242.4682140279485,43.54885284174066
12376400000000002701,0.07324832098454825,False,192.93644745477064,19.179614413456
12376400000000003598,0.0734666601834148,False,243.17192513529977,30.00030512151926
12376400000000001274,0.07368466376422339,False,279.56107944911827,-29.85666988985631
12376400000000001513,0.07385201891148657,False,116.0688625353582,38.6939472706148
12376400000000006481,0.07395534345854382,False,125.62958579052332,38.23476393898848
12376400000000004838,0.07412935077064087,False,252.8967829678561,49.62548259049758
12376400000000004960,0.07423505769240357,False,58.595365451479616,-6.097507543567808
12376400000000002998,0.0742903976500629,False,243.27447089226573,35.71306046942243
12376400000000003790,0.07449170550233358,False,241.26215003121897,35.60249202955029
12376400000000000228,0.0746233452347746,False,152.57189212903,24.17427669021565
12376400000000004428,0.07469617977809673,False,154.71652336731665,9.984518480680112
12376400000000002678,0.07472487816466433,False,246.8628206178853,34.42777028223446
12376400000000005702,0.07494303790644302,False,243.974862408626,35.89153853404082
12376400000000003909,0.07509272740585615,False,189.49685720670328,8.29178887913431
12376400000000001930,0.07518431501019562,False,188.68581591498324,48.14627548090474
12376400000000006659,0.07566489906039847,False,-6.173481228628999,1.3051948380694114
12376400000000001486,0.07606363633372992,False,252.4962396461845,47.85891143644308
12376400000000001783,0.0762878755944234,False,296.9721843078531,-0.5120536107055997
12376400000000002254,0.07650173944821204,False,254.4063153965025,33.01391785585668
12376400000000000438,0.07740342830235736,False,59.619989692734656,68.35753671025876
12376400000000005111,0.07757654340667697,False,299.0422690527581,11.224211232184013
12376400000000000468,0.0777505125898258,False,37.573368265778136,24.41543768955266
12376400000000000578,0.07793429498969418,False,316.37319911788126,-2.779293736439964
12376400000000003958,0.07841445861497509,False,246.2990416341305,40.78147414204497
12376400000000005299,0.0784913996384925,False,-2.539486215878455,6.673145106990447
